"in_yougov_data","log_smoothed_perc_dem_rt","log_smoothed_perc_rep_rt","log_smoothed_perc_dem_reply","log_smoothed_perc_rep_reply"
TRUE,-9.6007419757547,-7.37172866603531,-7.42011528982752,-8.75159213682491
FALSE,-9.76108462582988,-7.5248046547328,-8.01377691917266,-8.98116657846941
TRUE,-9.6007419757547,-7.05856750828254,-7.58337286271724,-8.56500618124449
TRUE,-9.31305990330292,-6.65625200907727,-7.37912594529432,-8.24076651305892
TRUE,-10.1239901195192,-8.16665854090519,-8.51455220708515,-9.15705724493307
TRUE,-9.90084656820504,-7.6111327382213,-8.41924202728082,-9.47071480378811
TRUE,-9.76108462582988,-7.48790009779735,-8.50212968708659,-9.32411132959624
TRUE,-9.80553638840071,-7.61936323735781,-8.57909072822272,-9.37063134523113
TRUE,-10.0062070838629,-7.71467341716214,-8.30145899162444,-9.15705724493307
TRUE,-9.95213986259259,-7.78042479472492,-8.76944445671394,-9.47071480378811
TRUE,-9.95213986259259,-7.5024988972185,-9.02537783085114,-9.47071480378811
TRUE,-9.34123078026962,-7.44534048337855,-7.12202729621462,-8.28801939790946
TRUE,-9.56437433158383,-7.14729562389122,-7.63908346973125,-8.56500618124449
TRUE,-9.56437433158383,-6.93869023102304,-7.53999256708702,-8.48332815023023
TRUE,-9.31305990330292,-6.8279051245543,-7.37912594529432,-8.05844495626496
TRUE,-9.80553638840071,-7.54761933249897,-8.92628692820691,-9.2796595670254
TRUE,-9.95213986259259,-7.73302255583033,-9.67770301689083,-9.64256506071477
TRUE,-9.80553638840071,-7.56312351903494,-9.34123078026962,-9.58194043889834
TRUE,-9.08991635198871,-7.17340676789491,-6.80300907171389,-8.33761633904883
TRUE,-9.6007419757547,-7.4045184888583,-8.02138151855788,-9.08294927277935
TRUE,-9.71852501141109,-7.61936323735781,-8.32186786325565,-8.75159213682491
TRUE,-10.1885286406568,-8.56500618124449,-9.11238920784077,-9.77609645333929
TRUE,-9.95213986259259,-7.87185900068455,-8.33223065029119,-8.85980572146514
TRUE,-9.04643124004897,-6.61303540757749,-7.37912594529432,-8.42616973639028
TRUE,-9.23301719562938,-7.22219693206434,-7.45416113123724,-8.77756762322817
TRUE,-9.40007128029255,-7.01247640108227,-8.25218794261766,-8.72627432884062
TRUE,-9.52928301177256,-7.39127326210828,-7.54472070828296,-8.54395277204666
TRUE,-9.85205640403561,-7.85080559148672,-9.23301719562938,-9.77609645333929
TRUE,-10.0062070838629,-7.80998359696646,-8.9647532090347,-9.04785795296808
TRUE,-9.71852501141109,-7.5399564597534,-9.23301719562938,-9.70710358185234
TRUE,-9.80553638840071,-7.96080648670104,-9.6007419757547,-10.0172585101562
FALSE,-10.1239901195192,-8.18104727835729,-9.20769938764509,-9.70710358185234
TRUE,-9.71852501141109,-7.39127326210828,-8.66247233716177,-9.47071480378811
TRUE,-9.67770301689083,-7.2277679771138,-8.44223154550552,-9.41942150940056
TRUE,-9.63848230373755,-7.30316599459801,-8.57909072822272,-9.32411132959624
TRUE,-9.52928301177256,-7.43154716124622,-8.36397934860577,-9.15705724493307
TRUE,-9.40007128029255,-7.19479795787623,-6.90761742486917,-8.21046116356359
TRUE,-9.95213986259259,-7.94924566429997,-9.23301719562938,-9.52478202505839
TRUE,-9.95213986259259,-7.74232494849265,-8.36397934860577,-9.37063134523113
TRUE,-9.40007128029255,-7.21665675168873,-8.01377691917266,-8.72627432884062
TRUE,-9.31305990330292,-7.32755744772217,-7.05303442472767,-8.65395366726099
TRUE,-9.49538146009687,-7.45230915269465,-7.89936656799491,-9.04785795296808
TRUE,-9.71852501141109,-7.63603028984302,-8.72219157186339,-9.70710358185234
TRUE,-9.46259163727388,-7.25609848374002,-8.61991272274297,-9.32411132959624
TRUE,-9.80553638840071,-7.87185900068455,-8.55277341990535,-9.41942150940056
TRUE,-9.63848230373755,-7.41120747700909,-6.77628142280808,-8.67748416467118
TRUE,-9.90084656820504,-7.84044280445117,-8.03676643739736,-9.19627795808635
TRUE,-9.63848230373755,-7.4045184888583,-7.80898250652665,-8.80423587031033
TRUE,-9.67770301689083,-7.50987900451612,-8.9453351231776,-9.23709995260661
TRUE,-9.40007128029255,-7.02608205313805,-7.44125772640133,-8.44486186940243
TRUE,-9.23301719562938,-6.6251936120573,-7.7204291091852,-8.44486186940243
TRUE,-9.31305990330292,-6.7626646026859,-7.63388865285414,-8.3898020922194
TRUE,-9.52928301177256,-7.14215422439081,-8.13440490696127,-8.63096414903629
TRUE,-9.95213986259259,-7.43842004053398,-7.84033303641072,-9.41942150940056
TRUE,-9.63848230373755,-7.60296942758213,-7.96932515660183,-9.19627795808635
TRUE,-9.6007419757547,-7.21114709587776,-8.03676643739736,-9.04785795296808
TRUE,-10.0062070838629,-8.03312714828067,-8.16919102304669,-9.52478202505839
TRUE,-9.28566092911481,-6.7626646026859,-6.86830032152833,-8.11108868975038
FALSE,-10.411672191971,-10.0172585101562,-10.4986835689607,-10.1125686899605
TRUE,-10.2575215121438,-8.19564607777845,-8.25218794261766,-9.2796595670254
TRUE,-9.63848230373755,-6.9303568494639,-7.07057873437858,-8.28801939790946
TRUE,-9.63848230373755,-7.10194780391276,-8.00622971353728,-8.50313077752641
FALSE,-10.593993748765,-9.85020442549302,-10.593993748765,-10.1125686899605
TRUE,-9.11238920784077,-7.35255874992759,-7.84672283450949,-8.63096414903629
TRUE,-9.85205640403561,-7.80003326611329,-9.02537783085114,-9.58194043889834
TRUE,-9.49538146009687,-6.97273607243276,-7.39124730582667,-8.32080922073245
TRUE,-9.80553638840071,-7.35890797760624,-7.34361925683741,-8.56500618124449
TRUE,-9.90084656820504,-7.70562358164222,-8.73769575839936,-9.19627795808635
TRUE,-9.95213986259259,-7.72380590072541,-8.31161136308846,-9.41942150940056
TRUE,-9.76108462582988,-7.25609848374002,-7.95493641914973,-8.77756762322817
TRUE,-9.71852501141109,-7.32755744772217,-7.89263253581357,-9.08294927277935
TRUE,-9.46259163727388,-7.42472119617582,-7.31308253297733,-8.75159213682491
TRUE,-9.6007419757547,-6.98143177940031,-7.29077677546303,-8.25627069959488
TRUE,-9.4308429389593,-7.46639389257638,-7.45416113123724,-8.67748416467118
TRUE,-9.46259163727388,-7.05386161724513,-7.49841614024128,-8.83163484449844
FALSE,-10.593993748765,-10.1125686899605,-9.11238920784077,-9.41942150940056
TRUE,-10.593993748765,-10.1125686899605,-7.09144387284254,-8.50313077752641
TRUE,-10.1885286406568,-7.93781696847635,-8.83613583121261,-9.47071480378811
TRUE,-9.63848230373755,-7.32140358214779,-7.30186746215719,-8.70158171625024
TRUE,-10.593993748765,-10.1125686899605,-9.4308429389593,-9.70710358185234
FALSE,-9.56437433158383,-7.61936323735781,-6.91769307685791,-8.35471077240813
TRUE,-9.85205640403561,-7.97250252646424,-9.34123078026962,-9.77609645333929
TRUE,-9.71852501141109,-7.4045184888583,-9.02537783085114,-9.47071480378811
TRUE,-9.95213986259259,-7.6702216545913,-8.76944445671394,-9.58194043889834
TRUE,-9.71852501141109,-7.2676593061411,-8.02138151855788,-9.0139564012924
TRUE,-9.04643124004897,-6.60701129297411,-7.1440062029334,-7.93781696847635
TRUE,-9.63848230373755,-7.23900405038072,-8.20523095952989,-9.0139564012924
TRUE,-9.49538146009687,-6.99461878368227,-7.89263253581357,-8.75159213682491
TRUE,-9.46259163727388,-6.8241668024437,-8.32186786325565,-8.83163484449844
TRUE,-9.56437433158383,-7.32140358214779,-8.46576204291572,-8.50313077752641
TRUE,-9.6007419757547,-7.32755744772217,-7.61846418252851,-8.37210251512
TRUE,-9.40007128029255,-7.11184887489548,-7.61846418252851,-8.37210251512
TRUE,-8.85352757392448,-7.58684004565225,-7.27980774409246,-8.72627432884062
TRUE,-9.67770301689083,-7.92651741322241,-8.21444761463481,-9.41942150940056
TRUE,-9.95213986259259,-7.64446915848889,-8.37479026470999,-9.15705724493307
TRUE,-9.46259163727388,-6.86997633847499,-6.80526895968133,-8.33761633904883
TRUE,-9.6007419757547,-6.91389557240983,-7.71479529146695,-8.77756762322817
TRUE,-9.46259163727388,-7.07281953098974,-6.89516396379788,-8.18104727835729
TRUE,-9.56437433158383,-7.32755744772217,-8.00622971353728,-8.80423587031033
TRUE,-9.34123078026962,-6.85832572125501,-7.24058703093918,-8.25627069959488
TRUE,-9.4308429389593,-7.08727761416497,-6.67400257368766,-7.84044280445117
TRUE,-9.71852501141109,-7.45230915269465,-8.07629727615399,-8.3898020922194
FALSE,-10.593993748765,-10.1125686899605,-8.87122715102388,-9.70710358185234
TRUE,-9.52928301177256,-6.99905338075013,-6.76535235227589,-8.63096414903629
TRUE,-9.40007128029255,-6.75219330281861,-6.69810012526672,-7.89336520590551
TRUE,-9.6007419757547,-7.25036780903104,-7.51208377896994,-8.91864622148807
TRUE,-9.25899268203264,-6.77679911362081,-8.41924202728082,-9.04785795296808
TRUE,-9.4308429389593,-7.18404516609997,-7.86614092036659,-8.56500618124449
TRUE,-8.37479026470999,-5.90340845330982,-7.37912594529432,-7.32140358214779
TRUE,-9.67770301689083,-7.48790009779735,-8.40794247202689,-9.2796595670254
TRUE,-9.76108462582988,-7.63603028984302,-8.64808359970967,-9.32411132959624
TRUE,-9.49538146009687,-7.28525506803148,-7.89263253581357,-8.52333348484393
TRUE,-9.49538146009687,-7.41794150919044,-7.19613526836834,-8.80423587031033
TRUE,-9.23301719562938,-7.2277679771138,-7.67622301668071,-8.94941788015483
TRUE,-9.20769938764509,-7.08243498968918,-7.72609484672088,-8.50313077752641
TRUE,-9.90084656820504,-7.6529798481568,-9.18300677505472,-9.15705724493307
TRUE,-9.85205640403561,-7.43842004053398,-8.78570497758572,-9.08294927277935
TRUE,-9.90084656820504,-7.49517285712643,-8.32186786325565,-9.32411132959624
TRUE,-10.0062070838629,-7.73302255583033,-9.04643124004897,-9.41942150940056
TRUE,-9.63848230373755,-7.0169910814368,-7.5352866760496,-8.35471077240813
TRUE,-9.28566092911481,-6.88970084382277,-8.51455220708515,-9.08294927277935
TRUE,-9.52928301177256,-7.09703378911034,-7.43274703673342,-8.70158171625024
TRUE,-9.85205640403561,-7.93781696847635,-8.73769575839936,-9.52478202505839
TRUE,-9.67770301689083,-7.39787394613963,-7.90614625498029,-8.94941788015483
TRUE,-9.63848230373755,-7.23337023266247,-7.47604384248674,-8.77756762322817
TRUE,-9.4308429389593,-7.23900405038072,-8.15164671339578,-9.0139564012924
FALSE,-9.6007419757547,-7.00798201149443,-8.29140865577094,-8.94941788015483
TRUE,-9.71852501141109,-7.43842004053398,-7.96932515660183,-8.83163484449844
TRUE,-9.63848230373755,-7.39127326210828,-8.23313974764696,-9.32411132959624
TRUE,-9.80553638840071,-7.59487221734952,-8.55277341990535,-9.47071480378811
TRUE,-9.56437433158383,-7.2277679771138,-7.97659791593091,-9.0139564012924
FALSE,-10.593993748765,-10.1125686899605,-9.08991635198871,-9.41942150940056
TRUE,-9.49538146009687,-7.0169910814368,-7.69257215468223,-8.72627432884062
TRUE,-9.80553638840071,-7.28525506803148,-7.81517447677457,-8.83163484449844
TRUE,-9.46259163727388,-7.14215422439081,-7.54472070828296,-8.48332815023023
FALSE,-9.80553638840071,-7.29118980355129,-7.60327401703454,-8.63096414903629
TRUE,-9.76108462582988,-7.41120747700909,-8.17807997046394,-9.15705724493307
TRUE,-9.52928301177256,-7.38471586156212,-8.36397934860577,-8.83163484449844
TRUE,-9.85205640403561,-7.54761933249897,-8.5658455014727,-9.37063134523113
TRUE,-9.76108462582988,-7.43842004053398,-8.31161136308846,-9.15705724493307
TRUE,-9.90084656820504,-7.98433698411124,-8.9647532090347,-9.93024713316655
TRUE,-9.95213986259259,-7.83018630428398,-8.73769575839936,-8.94941788015483
TRUE,-9.63848230373755,-7.45932672535329,-8.36397934860577,-9.41942150940056
TRUE,-9.49538146009687,-7.33374941797009,-7.77261486235577,-8.98116657846941
TRUE,-9.56437433158383,-7.30316599459801,-7.6083118110645,-8.83163484449844
TRUE,-9.4308429389593,-7.23900405038072,-7.91984509933846,-8.85980572146514
FALSE,-10.593993748765,-10.1125686899605,-10.593993748765,-10.0172585101562
TRUE,-10.0633654977028,-7.92651741322241,-8.14298865065266,-9.23709995260661
TRUE,-10.0062070838629,-7.38471586156212,-8.04454857783941,-8.72627432884062
TRUE,-9.95213986259259,-7.83018630428398,-9.13537872606547,-8.83163484449844
TRUE,-9.6007419757547,-7.66156359184819,-7.42011528982752,-8.85980572146514
TRUE,-9.67770301689083,-7.1787118201246,-8.50212968708659,-9.08294927277935
FALSE,-10.593993748765,-10.1125686899605,-9.46259163727388,-9.77609645333929
TRUE,-9.31305990330292,-7.09703378911034,-7.95493641914973,-8.56500618124449
TRUE,-9.11238920784077,-6.63441026716222,-6.57042936860393,-7.93781696847635
TRUE,-9.6007419757547,-7.38471586156212,-7.36318935303151,-8.3898020922194
TRUE,-9.63848230373755,-7.45230915269465,-7.41178190826837,-8.83163484449844
TRUE,-10.0633654977028,-7.80003326611329,-9.15890922347566,-9.70710358185234
TRUE,-9.25899268203264,-6.65941156936764,-6.86109740923427,-8.15247390591324
TRUE,-9.40007128029255,-7.01247640108227,-7.87269832091275,-8.83163484449844
TRUE,-9.76108462582988,-7.50987900451612,-7.57845884791481,-8.94941788015483
TRUE,-9.80553638840071,-7.80998359696646,-7.87269832091275,-9.11931691695022
TRUE,-9.90084656820504,-7.72380590072541,-7.34750275686381,-8.52333348484393
TRUE,-9.34123078026962,-7.46639389257638,-7.76078040470877,-8.98116657846941
TRUE,-9.6007419757547,-7.26186218845677,-7.38719050513105,-8.67748416467118
TRUE,-9.06793744526994,-6.83542395696833,-7.06469636447551,-8.35471077240813
TRUE,-9.25899268203264,-7.31528735513035,-6.63699737769411,-8.37210251512
TRUE,-10.1239901195192,-7.80003326611329,-8.72219157186339,-9.93024713316655
TRUE,-9.85205640403561,-7.80003326611329,-7.57845884791481,-9.04785795296808
TRUE,-9.76108462582988,-7.57096669649596,-7.71479529146695,-9.19627795808635
TRUE,-9.23301719562938,-6.94709364181942,-6.34549850671563,-7.78042479472492
TRUE,-9.31305990330292,-6.95556826881039,-7.20284670295633,-8.27201905656302
TRUE,-9.63848230373755,-7.27349022645189,-6.98307583612076,-8.27201905656302
FALSE,-9.6007419757547,-7.57096669649596,-7.00770088342615,-8.46391006437313
FALSE,-10.593993748765,-10.1125686899605,-7.84033303641072,-8.67748416467118
TRUE,-9.6007419757547,-7.2277679771138,-7.37912594529432,-8.46391006437313
TRUE,-9.31305990330292,-7.2676593061411,-6.6485359672506,-8.0084345356903
TRUE,-9.67770301689083,-7.27935534590429,-7.72609484672088,-8.70158171625024
TRUE,-9.49538146009687,-7.18404516609997,-6.91769307685791,-8.35471077240813
TRUE,-9.40007128029255,-7.26186218845677,-6.83279363307142,-8.12469434180616
TRUE,-9.46259163727388,-6.88176429422703,-7.49841614024128,-8.56500618124449
TRUE,-9.63848230373755,-7.10194780391276,-7.49841614024128,-8.72627432884062
TRUE,-9.52928301177256,-7.30920830905397,-6.67004217247156,-8.3898020922194
TRUE,-9.90084656820504,-7.43842004053398,-8.06826510445673,-8.94941788015483
TRUE,-9.95213986259259,-7.46639389257638,-8.17807997046394,-9.15705724493307
TRUE,-9.80553638840071,-7.72380590072541,-8.46576204291572,-9.52478202505839
TRUE,-9.85205640403561,-7.44534048337855,-8.06826510445673,-9.41942150940056
TRUE,-9.31305990330292,-6.96841641128824,-6.65047207627747,-8.02070462828211
TRUE,-9.67770301689083,-7.16812971079407,-7.7204291091852,-8.88879325833839
TRUE,-9.52928301177256,-7.06329564947849,-7.88594354766277,-9.37063134523113
TRUE,-9.76108462582988,-7.43154716124622,-8.81904139785331,-9.47071480378811
TRUE,-9.37021831714287,-7.03065872016546,-7.66547022490444,-8.60849129318423
TRUE,-9.20769938764509,-6.74183051578306,-8.01377691917266,-8.67748416467118
TRUE,-9.80553638840071,-7.58684004565225,-9.06793744526994,-9.70710358185234
TRUE,-9.71852501141109,-7.35255874992759,-8.57909072822272,-9.47071480378811
TRUE,-9.56437433158383,-7.06804625223708,-7.41178190826837,-8.22549904092813
TRUE,-9.52928301177256,-7.28525506803148,-7.49390145988675,-8.56500618124449
TRUE,-9.90084656820504,-7.4045184888583,-7.94075178415777,-9.0139564012924
TRUE,-9.90084656820504,-7.9042942764377,-8.29140865577094,-9.0139564012924
TRUE,-9.46259163727388,-7.20021802534557,-7.51668148821857,-8.70158171625024
TRUE,-9.49538146009687,-7.16812971079407,-6.90012675314001,-8.37210251512
FALSE,-10.593993748765,-10.1125686899605,-10.2575215121438,-9.85020442549302
TRUE,-9.80553638840071,-7.55534137859288,-8.25218794261766,-9.11931691695022
TRUE,-9.63848230373755,-7.57887187600307,-7.67083216804583,-9.08294927277935
TRUE,-9.20769938764509,-6.6689505924144,-7.16323756486128,-8.44486186940243
TRUE,-9.71852501141109,-7.54761933249897,-9.28566092911481,-9.77609645333929
TRUE,-9.71852501141109,-7.54761933249897,-8.60611940061064,-9.32411132959624
TRUE,-9.63848230373755,-7.44534048337855,-8.17807997046394,-8.58651238646546
TRUE,-9.63848230373755,-7.35255874992759,-8.06826510445673,-9.11931691695022
TRUE,-10.0633654977028,-7.80998359696646,-8.7534441153675,-9.64256506071477
FALSE,-10.4986835689607,-10.0172585101562,-10.4986835689607,-10.0172585101562
TRUE,-9.25899268203264,-6.8241668024437,-6.76752863169849,-7.83018630428398
TRUE,-9.23301719562938,-6.90576544632658,-6.06462527619317,-7.32755744772217
FALSE,-10.593993748765,-10.1125686899605,-10.4986835689607,-10.1125686899605
TRUE,-9.15890922347566,-6.64683278716078,-5.782622732193,-7.33374941797009
FALSE,-10.4986835689607,-9.93024713316655,-10.4986835689607,-10.0172585101562
FALSE,-9.40007128029255,-7.11683641640652,-7.48493278990399,-8.54395277204666
FALSE,-9.37021831714287,-6.91389557240983,-7.36714975424761,-8.42616973639028
FALSE,-10.593993748765,-10.1125686899605,-9.95213986259259,-9.85020442549302
FALSE,-9.76108462582988,-7.54761933249897,-8.76944445671394,-9.47071480378811
TRUE,-9.56437433158383,-7.07281953098974,-8.03676643739736,-9.0139564012924
FALSE,-10.593993748765,-10.1125686899605,-8.44223154550552,-9.37063134523113
TRUE,-9.25899268203264,-7.07761570325323,-7.63908346973125,-8.60849129318423
TRUE,-9.15890922347566,-6.7626646026859,-6.89764227981235,-8.21046116356359
TRUE,-9.4308429389593,-6.73839998068627,-7.65483182669939,-8.52333348484393
TRUE,-9.37021831714287,-7.26186218845677,-7.63908346973125,-8.91864622148807
TRUE,-9.52928301177256,-7.20021802534557,-6.79178560934404,-8.15247390591324
TRUE,-10.1885286406568,-7.92651741322241,-9.15890922347566,-9.58194043889834
TRUE,-9.06793744526994,-6.57742333578861,-6.48969885568972,-7.91534411262429
TRUE,-8.33223065029119,-6.0747944792268,-6.11438678575224,-7.2676593061411
TRUE,-10.0633654977028,-8.22549904092813,-8.87122715102388,-9.85020442549302
TRUE,-9.15890922347566,-6.90982224702219,-7.4285187006239,-8.44486186940243
TRUE,-9.28566092911481,-7.05856750828254,-8.1870486404467,-8.54395277204666
TRUE,-9.31305990330292,-7.18940710924135,-8.06826510445673,-8.91864622148807
TRUE,-9.46259163727388,-7.28525506803148,-7.77858502934227,-8.88879325833839
TRUE,-9.31305990330292,-7.14729562389122,-7.38719050513105,-8.52333348484393
TRUE,-9.31305990330292,-7.03065872016546,-7.92676554218303,-9.04785795296808
TRUE,-9.63848230373755,-7.39787394613963,-7.66013687892908,-8.63096414903629
TRUE,-9.63848230373755,-7.53235186036818,-7.22325557458754,-8.44486186940243
TRUE,-9.90084656820504,-7.85080559148672,-9.40007128029255,-9.77609645333929
FALSE,-9.71852501141109,-7.50987900451612,-8.33223065029119,-9.64256506071477
TRUE,-9.52928301177256,-7.50987900451612,-8.13440490696127,-9.2796595670254
FALSE,-9.6007419757547,-7.25036780903104,-8.55277341990535,-9.08294927277935
FALSE,-9.28566092911481,-7.30920830905397,-7.3553152966006,-8.28801939790946
FALSE,-9.85205640403561,-7.92651741322241,-9.25899268203264,-9.70710358185234
FALSE,-9.46259163727388,-7.39787394613963,-7.97659791593091,-8.94941788015483
FALSE,-9.63848230373755,-7.97250252646424,-8.33223065029119,-9.47071480378811
TRUE,-9.15890922347566,-6.99461878368227,-7.50750711194253,-8.52333348484393
FALSE,-8.98455583633088,-7.18940710924135,-5.99383610460044,-7.69665491165946
FALSE,-10.0062070838629,-8.22549904092813,-9.08991635198871,-9.85020442549302
